page_no,bid_number,detail_url,items,quantity,department,start_date,end_date,relevance,relevance_score,match_count,match_relevency,matches,matches_status,relevency_result,main_relevency_score,dept,ra_no,ra_url,Representation_json,Corrigendum_json
8,GEM/2025/B/7012912,https://bidplus.gem.gov.in/showbidDocument/8727085,Supply of Ground Mat surface c...,104,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,01-01-2026 9:00 AM,0,0.0844033159104864,1,33,"[{""phrase"": ""RF"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""RF""}]",Yes,1,0.5867498973199414,Nephelometry,GEM/2025/R/598482,https://bidplus.gem.gov.in/showradocumentPdf/8774120,,
8,GEM/2025/B/6708636,https://bidplus.gem.gov.in/showbidDocument/8379664,Short Term Cab & Taxi Hiring S...,628,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.047829858409684164,0,0,[],No,1,0.5649647400854652,,GEM/2025/R/598481,https://bidplus.gem.gov.in/showradocumentPdf/8774112,,
8,GEM/2025/B/7012833,https://bidplus.gem.gov.in/showbidDocument/8727000,Supply of Superior Quality cri...,7,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,01-01-2026 9:00 AM,0,0.09759203959186602,0,0,[],No,1,0.5796173302308006,,GEM/2025/R/598480,https://bidplus.gem.gov.in/showradocumentPdf/8774111,,
8,GEM/2025/B/7012759,https://bidplus.gem.gov.in/showbidDocument/8726913,Supply of Rear clamp Assy Brac...,8,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,01-01-2026 9:00 AM,0,0.034155679268788666,0,0,[],No,1,0.5627518838790777,,GEM/2025/R/598479,https://bidplus.gem.gov.in/showradocumentPdf/8774102,,
8,GEM/2025/B/7012644,https://bidplus.gem.gov.in/showbidDocument/8726779,Supply of Side Clamp Assembly ...,12,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,01-01-2026 9:00 AM,0,0.049021834257841644,0,0,[],No,1,0.5610112231323033,,GEM/2025/R/598478,https://bidplus.gem.gov.in/showradocumentPdf/8774088,,
8,GEM/2025/B/7013415,https://bidplus.gem.gov.in/showbidDocument/8727654,Supply of Fabricated 20 mm dia...,119,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,01-01-2026 9:00 AM,0,0.17145890474677608,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6018248836304689,,GEM/2025/R/598475,https://bidplus.gem.gov.in/showradocumentPdf/8774079,,
8,GEM/2025/B/7005195,https://bidplus.gem.gov.in/showbidDocument/8718466,Electronics & Telecom Equipmen...,2,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.18808873040279103,0,0,[],No,1,0.560404606018091,,GEM/2025/R/598474,https://bidplus.gem.gov.in/showradocumentPdf/8774074,,
9,GEM/2025/B/7010392,https://bidplus.gem.gov.in/showbidDocument/8724321,Procurement of 15 x Practice/T...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.098747978199793,0,0,[],No,1,0.567585375673169,,GEM/2025/R/598473,https://bidplus.gem.gov.in/showradocumentPdf/8774073,,
9,GEM/2025/B/7013530,https://bidplus.gem.gov.in/showbidDocument/8727778,Supply of Fabricated spool for...,10,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,01-01-2026 9:00 AM,0,0.10093749419737201,0,0,[],No,1,0.5671157493408782,,GEM/2025/R/598472,https://bidplus.gem.gov.in/showradocumentPdf/8774072,,
9,GEM/2025/B/7013625,https://bidplus.gem.gov.in/showbidDocument/8727884,Supply of Clamp cantilever Jaw...,17,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,01-01-2026 9:00 AM,0,0.07638996784200953,0,0,[],No,1,0.5470397245122305,,GEM/2025/R/598471,https://bidplus.gem.gov.in/showradocumentPdf/8774067,,
9,GEM/2025/B/6542742,https://bidplus.gem.gov.in/showbidDocument/8190944,SHAFT UNI 4850 DC 1&2 TOP PINC...,6,"Ministry of Steel
NMDC STEEL Limited",30-12-2025 7:00 PM,01-01-2026 2:00 PM,0,0.22679719542081606,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.5586880365865983,,GEM/2025/R/598497,https://bidplus.gem.gov.in/list-ra-schedules/8774186,,
9,GEM/2025/B/7025593,https://bidplus.gem.gov.in/showbidDocument/8741271,,2,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598495,https://bidplus.gem.gov.in/showradocumentPdf/8774176,,
9,GEM/2025/B/6637846,https://bidplus.gem.gov.in/showbidDocument/8299397,Stadiometer under POSHAN Abhiy...,64,Rural Development and Panchayat Raj Department Maharashtra,30-12-2025 7:00 PM,31-12-2025 7:00 PM,1,0.58166696190285,0,0,[],No,1,0.5742542171185895,,GEM/2025/R/598494,https://bidplus.gem.gov.in/showradocumentPdf/8774174,,
9,GEM/2025/B/6869234,https://bidplus.gem.gov.in/showbidDocument/8563578,,42,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598493,https://bidplus.gem.gov.in/showradocumentPdf/8774171,,
9,GEM/2025/B/6951273,https://bidplus.gem.gov.in/showbidDocument/8657180,"Laser Pointer Red and Green,Fo...",42,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.3135533165243965,0,0,[],No,1,0.6094924156860199,CelQuant 5 plus Reagents,GEM/2025/R/598490,https://bidplus.gem.gov.in/showradocumentPdf/8774166,,
9,GEM/2025/B/7011108,https://bidplus.gem.gov.in/showbidDocument/8725097,Supply of Superior quality gro...,44,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,01-01-2026 9:00 AM,0,0.08362302436933071,0,0,[],No,1,0.5505628430731907,,GEM/2025/R/598489,https://bidplus.gem.gov.in/showradocumentPdf/8774149,,
9,GEM/2025/B/6880360,https://bidplus.gem.gov.in/showbidDocument/8576348,SEAMLESS SKID PIPES FOR DISCHA...,400,"Ministry of Steel
Steel Authority of India Limited",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.14672665956535755,0,0,[],No,1,0.5749045691004182,,GEM/2025/R/598487,https://bidplus.gem.gov.in/showradocumentPdf/8774137,,
10,GEM/2025/B/6933579,https://bidplus.gem.gov.in/showbidDocument/8636860,Battery Secondary Lead Acid MT...,133,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.10238467907271614,0,0,[],No,1,0.6934656997606936,AQ 100 / 200 System Packs,GEM/2025/R/598486,https://bidplus.gem.gov.in/showradocumentPdf/8774131,,
10,GEM/2025/B/7010952,https://bidplus.gem.gov.in/showbidDocument/8724928,Supply of Superior Quality Veh...,9,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,01-01-2026 9:00 AM,0,0.08808564086203742,0,0,[],No,1,0.538805236979414,,GEM/2025/R/598485,https://bidplus.gem.gov.in/showradocumentPdf/8774129,,
10,GEM/2025/B/6953737,https://bidplus.gem.gov.in/showbidDocument/8660025,X ray baggage inspection syste...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.09110975187483301,0,0,[],No,1,0.5750126070148887,,GEM/2025/R/598484,https://bidplus.gem.gov.in/showradocumentPdf/8774126,"{""title"": ""×\nPublish Representations"", ""content"": [], ""changes"": []}",
10,GEM/2025/B/6916536,https://bidplus.gem.gov.in/showbidDocument/8617380,"Almirah,Almirah,Almirah,Bed,Ba...",1178,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.13444310619310937,0,0,[],No,1,0.5614846809970387,,GEM/2025/R/598453,https://bidplus.gem.gov.in/showradocumentPdf/8773942,,
10,GEM/2025/B/6919409,https://bidplus.gem.gov.in/showbidDocument/8620557,,28,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598454,https://bidplus.gem.gov.in/showradocumentPdf/8773948,,
10,GEM/2025/B/6626595,https://bidplus.gem.gov.in/showbidDocument/8286405,Repair and Overhauling Service...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.012853644550654447,0,0,[],No,1,0.6367513456219948,CelQuant 5 plus Reagents,GEM/2025/R/598458,https://bidplus.gem.gov.in/showradocumentPdf/8773972,,
10,GEM/2025/B/6940975,https://bidplus.gem.gov.in/showbidDocument/8645281,,5,Law Department Odisha,30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598456,https://bidplus.gem.gov.in/showradocumentPdf/8773962,,
10,GEM/2025/B/6945997,https://bidplus.gem.gov.in/showbidDocument/8650945,DEVELOPMENT OF FIRST PERSON VI...,2,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.15406681676157177,0,0,[],No,1,0.5196132366159129,,GEM/2025/R/598488,https://bidplus.gem.gov.in/showradocumentPdf/8774140,,
10,GEM/2025/B/7010299,https://bidplus.gem.gov.in/showbidDocument/8724218,"Peas Green,Beans,Brinjal,Cabba...",14665,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.2087863803112237,0,0,[],No,1,0.5419827177857285,,GEM/2025/R/598476,https://bidplus.gem.gov.in/showradocumentPdf/8774080,,
10,GEM/2025/B/6963522,https://bidplus.gem.gov.in/showbidDocument/8670978,,300,Home Department Uttar Pradesh,30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598491,https://bidplus.gem.gov.in/showradocumentPdf/8774168,"{""title"": ""×\nPublish Representations"", ""content"": [], ""changes"": []}",
11,GEM/2025/B/6964323,https://bidplus.gem.gov.in/showbidDocument/8671879,Household Refrigerating Applia...,1,"Ministry of Home Affairs
Central Armed Police Forces",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.11764307951057826,0,0,[],No,1,0.5863439587697292,,GEM/2025/R/598477,https://bidplus.gem.gov.in/showradocumentPdf/8774083,,
11,GEM/2025/B/6979289,https://bidplus.gem.gov.in/showbidDocument/8689503,"Gypsum Screw 19mm,Tina Screw 2...",3471,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.11429168038704293,0,0,[],No,1,0.5768385665970388,,GEM/2025/R/598466,https://bidplus.gem.gov.in/showradocumentPdf/8774011,,
11,GEM/2025/B/6963241,https://bidplus.gem.gov.in/showbidDocument/8670653,Heavy Duty Insect Trap and Kil...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.09411937386915954,0,0,[],No,1,0.6566474024103941,CelQuant 5 plus Reagents,GEM/2025/R/598468,https://bidplus.gem.gov.in/showradocumentPdf/8774049,,
11,GEM/2025/B/6998808,https://bidplus.gem.gov.in/showbidDocument/8711128,,2700,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598455,https://bidplus.gem.gov.in/showradocumentPdf/8773954,,
11,GEM/2025/B/6637180,https://bidplus.gem.gov.in/showbidDocument/8298665,,20,Rural Development and Panchayat Raj Department Maharashtra,30-12-2025 7:00 PM,31-12-2025 7:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598496,https://bidplus.gem.gov.in/showradocumentPdf/8774180,,
11,GEM/2025/B/6643451,https://bidplus.gem.gov.in/showbidDocument/8305753,"Medicine Trolley,Dressing Trol...",110,Rural Development and Panchayat Raj Department Maharashtra,30-12-2025 7:00 PM,31-12-2025 7:00 PM,1,0.5253047240735484,0,0,[],No,1,0.5610001108786614,,GEM/2025/R/598492,https://bidplus.gem.gov.in/showradocumentPdf/8774170,,
11,GEM/2025/B/6929766,https://bidplus.gem.gov.in/showbidDocument/8632626,Amoxycillin 500 mg plus Clavul...,115697,"Ministry of Defence
Department of Military Affairs",30-12-2025 7:00 PM,31-12-2025 7:00 PM,1,0.5166959172754122,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6403139342874987,HIV Quadro,GEM/2025/R/598461,https://bidplus.gem.gov.in/showradocumentPdf/8773978,,
11,GEM/2025/B/6712402,https://bidplus.gem.gov.in/showbidDocument/8384075,"HEAT SHRINKABLE SLEEVE,RFID Ta...",5140,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.12470372931268875,1,33,"[{""phrase"": ""RF"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""RF""}]",Yes,1,0.5544544190842974,,GEM/2025/R/598448,https://bidplus.gem.gov.in/list-ra-schedules/8773908,"{""title"": ""×\nPublish Representations"", ""content"": [], ""changes"": []}",
11,GEM/2025/B/6970702,https://bidplus.gem.gov.in/showbidDocument/8679010,Repair and Overhauling Service...,1,"Ministry of Defence
Department of Defence",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.012853644550654447,0,0,[],No,1,0.6367513456219948,CelQuant 5 plus Reagents,GEM/2025/R/598450,https://bidplus.gem.gov.in/showradocumentPdf/8773913,,
11,GEM/2025/B/7019388,https://bidplus.gem.gov.in/showbidDocument/8734289,Removing of Clamp cantilever j...,5,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,01-01-2026 9:00 AM,0,0.24370860444292466,0,0,[],No,1,0.5527804406570435,,GEM/2025/R/598447,https://bidplus.gem.gov.in/showradocumentPdf/8773895,,
12,GEM/2025/B/6977495,https://bidplus.gem.gov.in/showbidDocument/8687399,Repair and Overhauling Service...,1,"Ministry of Defence
Department of Defence",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.012853644550654447,0,0,[],No,1,0.6367513456219948,CelQuant 5 plus Reagents,GEM/2025/R/598445,https://bidplus.gem.gov.in/showradocumentPdf/8773873,,
12,GEM/2025/B/6891677,https://bidplus.gem.gov.in/showbidDocument/8589129,,12,Panchayats and Rural Housing Department Gujarat,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598443,https://bidplus.gem.gov.in/showradocumentPdf/8773867,,
12,GEM/2025/B/6754124,https://bidplus.gem.gov.in/showbidDocument/8431958,25BQBL023 Oakum White Hemp Loo...,2649,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.10261967003270824,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.634362258472949,,GEM/2025/R/598442,https://bidplus.gem.gov.in/showradocumentPdf/8773858,,
12,GEM/2025/B/7019233,https://bidplus.gem.gov.in/showbidDocument/8734116,Removing of Frame spreading be...,5,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,01-01-2026 9:00 AM,0,0.1354371099640936,0,0,[],No,1,0.5568034331954016,,GEM/2025/R/598441,https://bidplus.gem.gov.in/showradocumentPdf/8773855,,
12,GEM/2025/B/6891907,https://bidplus.gem.gov.in/showbidDocument/8589397,,14,Panchayats and Rural Housing Department Gujarat,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598439,https://bidplus.gem.gov.in/showradocumentPdf/8773847,,
12,GEM/2025/B/6901259,https://bidplus.gem.gov.in/showbidDocument/8600171,Customized AMC/CMC for Pre-own...,1,Home Prohibition and Excise Department Tamil Nadu,30-12-2025 6:00 PM,02-01-2026 4:00 PM,0,0.028849740212258192,0,0,[],No,1,0.5724064359404224,,GEM/2025/R/598437,https://bidplus.gem.gov.in/showradocumentPdf/8773843,,
12,GEM/2025/B/6775513,https://bidplus.gem.gov.in/showbidDocument/8456370,Custom Bid for Services - BIEN...,1,"Ministry of Defence
Department of Defence Production",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.05022429799071467,0,0,[],No,1,0.5814832660095107,,GEM/2025/R/598436,https://bidplus.gem.gov.in/showradocumentPdf/8773842,,
12,GEM/2025/B/6887702,https://bidplus.gem.gov.in/showbidDocument/8584648,Design Installation and Mainte...,2,Higher Education Department Uttar Pradesh,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.07382107048496239,0,0,[],No,1,0.6377565420381752,CelQuant 5 plus Reagents,GEM/2025/R/598434,https://bidplus.gem.gov.in/showradocumentPdf/8773836,"{""title"": ""×\nPublish Representations"", ""content"": [], ""changes"": []}",
12,GEM/2025/B/6833725,https://bidplus.gem.gov.in/showbidDocument/8522793,,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598416,https://bidplus.gem.gov.in/showradocumentPdf/8773740,,
12,GEM/2025/B/7018753,https://bidplus.gem.gov.in/showbidDocument/8733598,Removing of Spool stand Plate ...,5,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,01-01-2026 9:00 AM,0,0.2319558145044728,0,0,[],No,1,0.5423251204639054,,GEM/2025/R/598415,https://bidplus.gem.gov.in/showradocumentPdf/8773738,,
13,GEM/2025/B/6935416,https://bidplus.gem.gov.in/showbidDocument/8638962,"Card Sheets Big A3 Size,Mini S...",45600,Women and Child Development Department Gujarat,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.189300984705728,0,0,[],No,1,0.6523786473648723,AQ 100 / 200 System Packs,GEM/2025/R/598385,https://bidplus.gem.gov.in/showradocumentPdf/8773546,,
13,GEM/2025/B/6676826,https://bidplus.gem.gov.in/showbidDocument/8343624,Drop Arm Barrier (Boom Barrier...,8,"Ministry of Defence
Department of Defence Research & Development",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.28973822850197983,0,0,[],No,1,0.5503054707964984,,GEM/2025/R/598384,https://bidplus.gem.gov.in/showradocumentPdf/8773539,"{""title"": ""×\nPublish Representations"", ""content"": [], ""changes"": []}",
13,GEM/2025/B/6862592,https://bidplus.gem.gov.in/showbidDocument/8556003,,2,Health & Family Welfare Department Gujarat,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598403,https://bidplus.gem.gov.in/showradocumentPdf/8773603,"{""title"": ""×\nPublish Representations"", ""content"": [], ""changes"": []}",
13,GEM/2025/B/6966080,https://bidplus.gem.gov.in/showbidDocument/8673861,,170,Panchayats and Rural Housing Department Gujarat,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598410,https://bidplus.gem.gov.in/showradocumentPdf/8773636,,
13,GEM/2025/B/6966637,https://bidplus.gem.gov.in/showbidDocument/8674484,Drinking Water ATM / Water Ven...,2,Panchayats and Rural Housing Department Gujarat,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.049339914331306745,0,0,[],No,1,0.5591958310773149,,GEM/2025/R/598400,https://bidplus.gem.gov.in/showradocumentPdf/8773593,,
13,GEM/2025/B/6362283,https://bidplus.gem.gov.in/showbidDocument/7986780,,47,Medical Education Department Uttar Pradesh,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598393,https://bidplus.gem.gov.in/showradocumentPdf/8773573,,
13,GEM/2025/B/7019089,https://bidplus.gem.gov.in/showbidDocument/8733961,Removing of Turntable launcher...,5,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,01-01-2026 9:00 AM,1,0.5322100755182386,0,0,[],No,1,0.5373720945113764,,GEM/2025/R/598432,https://bidplus.gem.gov.in/showradocumentPdf/8773828,,
13,GEM/2025/B/7010594,https://bidplus.gem.gov.in/showbidDocument/8724542,15 Two way loudspeaker system ...,8,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.20656067958906024,4,71,"[{""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Two 10mm*100mm Sleeve/Cannula & One 10mm Obturator. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""system, two""}, {""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Two 12mm*100mm Sleeve/Cannula & One 12mm Obturator. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""system, two""}, {""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Two 5mm*100mm Sleeve/Cannula & One 5mm Obturator. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""system, two""}, {""phrase"": ""pcr system"", ""category"": ""Diagnostic"", ""match_type"": ""fuzzy_weak"", ""weight"": 1, ""matched_text"": ""ratio:75.0""}]",Yes,1,0.6538265855869991,AQ 100 / 200 System Packs,GEM/2025/R/598431,https://bidplus.gem.gov.in/showradocumentPdf/8773803,,
13,GEM/2025/B/6938628,https://bidplus.gem.gov.in/showbidDocument/8642636,"Repair, Maintenance, and Insta...",1,"Ministry of Steel
Steel Authority of India Limited",30-12-2025 6:00 PM,02-01-2026 6:00 PM,0,0.2646680301876971,0,0,[],No,1,0.5553011092488501,,GEM/2025/R/598430,https://bidplus.gem.gov.in/showradocumentPdf/8773797,,
13,GEM/2025/B/6220260,https://bidplus.gem.gov.in/showbidDocument/7828361,"5242200001,5242200002,52422000...",569,"Ministry of Defence
Department of Defence Production",30-12-2025 6:00 PM,02-01-2026 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.5543813295848383,,GEM/2025/R/598429,https://bidplus.gem.gov.in/showradocumentPdf/8773793,,
14,GEM/2025/B/6955032,https://bidplus.gem.gov.in/showbidDocument/8661494,,3,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598405,https://bidplus.gem.gov.in/showradocumentPdf/8773607,,
14,GEM/2025/B/6883103,https://bidplus.gem.gov.in/showbidDocument/8579426,Calibration Services - Mechani...,1,"Ministry of Power
NA",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.062470717695027864,0,0,[],No,1,0.5918653146859167,,GEM/2025/R/598404,https://bidplus.gem.gov.in/showradocumentPdf/8773606,,
14,GEM/2025/B/7006992,https://bidplus.gem.gov.in/showbidDocument/8720525,Octagonal Pole with Single Arm...,80,Urban Development Department Uttar Pradesh,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.100364583709596,0,0,[],No,1,0.6334701550993231,Fluid Stable Reagents,GEM/2025/R/598401,https://bidplus.gem.gov.in/showradocumentPdf/8773597,,
14,GEM/2025/B/6878737,https://bidplus.gem.gov.in/showbidDocument/8574546,HIRING OF VEHICLE AC MIDSIZE 8...,35406,"Ministry of Petroleum and Natural Gas
NA",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.043243687754782885,0,0,[],No,1,0.589585137782433,,GEM/2025/R/598399,https://bidplus.gem.gov.in/showradocumentPdf/8773584,,
14,GEM/2025/B/6932827,https://bidplus.gem.gov.in/showbidDocument/8636004,,8,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598398,https://bidplus.gem.gov.in/showradocumentPdf/8773581,,
14,GEM/2025/B/7023843,https://bidplus.gem.gov.in/showbidDocument/8739315,Design Installation and Mainte...,1,Vocational Education and Skill Development Department Uttar Pradesh,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.07382107048496239,0,0,[],No,1,0.6377565420381752,CelQuant 5 plus Reagents,GEM/2025/R/598395,https://bidplus.gem.gov.in/showradocumentPdf/8773577,,
14,GEM/2025/B/7018464,https://bidplus.gem.gov.in/showbidDocument/8733285,Removing of Clamp cantilever j...,5,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,01-01-2026 9:00 AM,0,0.24370860444292466,0,0,[],No,1,0.5527804406570435,,GEM/2025/R/598392,https://bidplus.gem.gov.in/showradocumentPdf/8773567,,
14,GEM/2025/B/6935678,https://bidplus.gem.gov.in/showbidDocument/8639253,,120,Women and Child Development Department Gujarat,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598391,https://bidplus.gem.gov.in/showradocumentPdf/8773565,,
14,GEM/2025/B/6679980,https://bidplus.gem.gov.in/showbidDocument/8347136,"BS 970 EN 42 Flat 05 x 7 mm,BS...",3270,"Ministry of Home Affairs
Central Armed Police Forces",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.2734714517286135,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6078683398929197,,GEM/2025/R/598390,https://bidplus.gem.gov.in/showradocumentPdf/8773563,,
14,GEM/2025/B/7023673,https://bidplus.gem.gov.in/showbidDocument/8739122,Design Installation and Mainte...,1,Vocational Education and Skill Development Department Uttar Pradesh,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.07382107048496239,0,0,[],No,1,0.6377565420381752,CelQuant 5 plus Reagents,GEM/2025/R/598389,https://bidplus.gem.gov.in/showradocumentPdf/8773554,,
15,GEM/2025/B/6935416,https://bidplus.gem.gov.in/showbidDocument/8638962,"Card Sheets Big A3 Size,Mini S...",45600,Women and Child Development Department Gujarat,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.189300984705728,0,0,[],No,1,0.6523786473648723,AQ 100 / 200 System Packs,GEM/2025/R/598385,https://bidplus.gem.gov.in/showradocumentPdf/8773546,,
15,GEM/2025/B/6676826,https://bidplus.gem.gov.in/showbidDocument/8343624,Drop Arm Barrier (Boom Barrier...,8,"Ministry of Defence
Department of Defence Research & Development",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.28973822850197983,0,0,[],No,1,0.5503054707964984,,GEM/2025/R/598384,https://bidplus.gem.gov.in/showradocumentPdf/8773539,"{""title"": ""×\nPublish Representations"", ""content"": [], ""changes"": []}",
